"iso_3166","iso_3166_2","period_start_date","period_end_date","disease","nesting_disease","basal_disease","cases_this_period","location","location_type","time_scale","historical_disease","historical_disease_family","historical_disease_subclass","days_this_period","period_mid_date","population","record_origin","original_dataset_id","digitization_id","scan_id"
"CA","CA-ON","1939-01-01","1939-01-07","influenza","","influenza",8,"ONT.","province","wk","influenza","","",7,"1939-01-04",3708000,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-08","1939-01-14","influenza","","influenza",21,"ONT.","province","wk","influenza","","",7,"1939-01-11",3708748,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-15","1939-01-21","influenza","","influenza",16,"ONT.","province","wk","influenza","","",7,"1939-01-18",3709496,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-22","1939-01-28","influenza","","influenza",164,"ONT.","province","wk","influenza","","",7,"1939-01-25",3710244,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-01-29","1939-02-04","influenza","","influenza",57,"ONT.","province","wk","influenza","","",7,"1939-02-01",3710992,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-05","1939-02-11","influenza","","influenza",27,"ONT.","province","wk","influenza","","",7,"1939-02-08",3711740,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-12","1939-02-18","influenza","","influenza",103,"ONT.","province","wk","influenza","","",7,"1939-02-15",3712488,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-19","1939-02-25","influenza","","influenza",177,"ONT.","province","wk","influenza","","",7,"1939-02-22",3713236,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-02-26","1939-03-04","influenza","","influenza",1114,"ONT.","province","wk","influenza","","",7,"1939-03-01",3713984,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-05","1939-03-11","influenza","","influenza",1371,"ONT.","province","wk","influenza","","",7,"1939-03-08",3714732,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-12","1939-03-18","influenza","","influenza",1322,"ONT.","province","wk","influenza","","",7,"1939-03-15",3715479,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-19","1939-03-25","influenza","","influenza",806,"ONT.","province","wk","influenza","","",7,"1939-03-22",3716227,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-03-26","1939-04-01","influenza","","influenza",667,"ONT.","province","wk","influenza","","",7,"1939-03-29",3716975,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-02","1939-04-08","influenza","","influenza",731,"ONT.","province","wk","influenza","","",7,"1939-04-05",3717723,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-09","1939-04-15","influenza","","influenza",529,"ONT.","province","wk","influenza","","",7,"1939-04-12",3718471,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-16","1939-04-22","influenza","","influenza",245,"ONT.","province","wk","influenza","","",7,"1939-04-19",3719219,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-23","1939-04-29","influenza","","influenza",124,"ONT.","province","wk","influenza","","",7,"1939-04-26",3719967,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-04-30","1939-05-06","influenza","","influenza",76,"ONT.","province","wk","influenza","","",7,"1939-05-03",3720715,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-07","1939-05-13","influenza","","influenza",307,"ONT.","province","wk","influenza","","",7,"1939-05-10",3721463,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-14","1939-05-20","influenza","","influenza",27,"ONT.","province","wk","influenza","","",7,"1939-05-17",3722211,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-21","1939-05-27","influenza","","influenza",6,"ONT.","province","wk","influenza","","",7,"1939-05-24",3722959,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-05-28","1939-06-03","influenza","","influenza",6,"ONT.","province","wk","influenza","","",7,"1939-05-31",3723707,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-04","1939-06-10","influenza","","influenza",15,"ONT.","province","wk","influenza","","",7,"1939-06-07",3724455,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-11","1939-06-17","influenza","","influenza",3,"ONT.","province","wk","influenza","","",7,"1939-06-14",3725203,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-18","1939-06-24","influenza","","influenza",8,"ONT.","province","wk","influenza","","",7,"1939-06-21",3725951,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-06-25","1939-07-01","influenza","","influenza",5,"ONT.","province","wk","influenza","","",7,"1939-06-28",3726699,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-02","1939-07-08","influenza","","influenza",2,"ONT.","province","wk","influenza","","",7,"1939-07-05",3727447,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-23","1939-07-29","influenza","","influenza",1,"ONT.","province","wk","influenza","","",7,"1939-07-26",3729690,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-07-30","1939-08-05","influenza","","influenza",5,"ONT.","province","wk","influenza","","",7,"1939-08-02",3730438,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-08-06","1939-08-12","influenza","","influenza",5,"ONT.","province","wk","influenza","","",7,"1939-08-09",3731186,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-08-13","1939-08-19","influenza","","influenza",13,"ONT.","province","wk","influenza","","",7,"1939-08-16",3731934,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-08-20","1939-08-26","influenza","","influenza",5,"ONT.","province","wk","influenza","","",7,"1939-08-23",3732682,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-03","1939-09-09","influenza","","influenza",22,"ONT.","province","wk","influenza","","",7,"1939-09-06",3734178,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-10","1939-09-16","influenza","","influenza",3,"ONT.","province","wk","influenza","","",7,"1939-09-13",3734926,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-17","1939-09-23","influenza","","influenza",6,"ONT.","province","wk","influenza","","",7,"1939-09-20",3735674,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-09-24","1939-09-30","influenza","","influenza",2,"ONT.","province","wk","influenza","","",7,"1939-09-27",3736422,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-01","1939-10-07","influenza","","influenza",65,"ONT.","province","wk","influenza","","",7,"1939-10-04",3737170,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-08","1939-10-14","influenza","","influenza",9,"ONT.","province","wk","influenza","","",7,"1939-10-11",3737918,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-15","1939-10-21","influenza","","influenza",2,"ONT.","province","wk","influenza","","",7,"1939-10-18",3738666,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-22","1939-10-28","influenza","","influenza",3,"ONT.","province","wk","influenza","","",7,"1939-10-25",3739414,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-10-29","1939-11-04","influenza","","influenza",55,"ONT.","province","wk","influenza","","",7,"1939-11-01",3740162,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-05","1939-11-11","influenza","","influenza",13,"ONT.","province","wk","influenza","","",7,"1939-11-08",3740910,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-12","1939-11-18","influenza","","influenza",15,"ONT.","province","wk","influenza","","",7,"1939-11-15",3741658,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-19","1939-11-25","influenza","","influenza",8,"ONT.","province","wk","influenza","","",7,"1939-11-22",3742405,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-11-26","1939-12-02","influenza","","influenza",4,"ONT.","province","wk","influenza","","",7,"1939-11-29",3743153,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-03","1939-12-09","influenza","","influenza",45,"ONT.","province","wk","influenza","","",7,"1939-12-06",3743901,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-10","1939-12-16","influenza","","influenza",19,"ONT.","province","wk","influenza","","",7,"1939-12-13",3744649,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-17","1939-12-23","influenza","","influenza",5,"ONT.","province","wk","influenza","","",7,"1939-12-20",3745397,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-24","1939-12-30","influenza","","influenza",42,"ONT.","province","wk","influenza","","",7,"1939-12-27",3746145,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1939-12-31","1940-01-06","influenza","","influenza",126,"ONT.","province","wk","influenza","","",7,"1940-01-03",3746893,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-07","1940-01-13","influenza","","influenza",37,"ONT.","province","wk","influenza","","",7,"1940-01-10",3747667,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-14","1940-01-20","influenza","","influenza",48,"ONT.","province","wk","influenza","","",7,"1940-01-17",3748446,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-21","1940-01-27","influenza","","influenza",104,"ONT.","province","wk","influenza","","",7,"1940-01-24",3749224,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-01-28","1940-02-03","influenza","","influenza",622,"ONT.","province","wk","influenza","","",7,"1940-01-31",3750002,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-04","1940-02-10","influenza","","influenza",202,"ONT.","province","wk","influenza","","",7,"1940-02-07",3750781,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-11","1940-02-17","influenza","","influenza",12,"ONT.","province","wk","influenza","","",7,"1940-02-14",3751559,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-18","1940-02-24","influenza","","influenza",197,"ONT.","province","wk","influenza","","",7,"1940-02-21",3752338,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-02-25","1940-03-02","influenza","","influenza",31,"ONT.","province","wk","influenza","","",7,"1940-02-28",3753116,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-03","1940-03-09","influenza","","influenza",174,"ONT.","province","wk","influenza","","",7,"1940-03-06",3753895,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-10","1940-03-16","influenza","","influenza",80,"ONT.","province","wk","influenza","","",7,"1940-03-13",3754673,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-17","1940-03-23","influenza","","influenza",40,"ONT.","province","wk","influenza","","",7,"1940-03-20",3755451,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-24","1940-03-30","influenza","","influenza",55,"ONT.","province","wk","influenza","","",7,"1940-03-27",3756230,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-03-31","1940-04-06","influenza","","influenza",62,"ONT.","province","wk","influenza","","",7,"1940-04-03",3757008,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-07","1940-04-13","influenza","","influenza",40,"ONT.","province","wk","influenza","","",7,"1940-04-10",3757787,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-14","1940-04-20","influenza","","influenza",187,"ONT.","province","wk","influenza","","",7,"1940-04-17",3758565,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-21","1940-04-27","influenza","","influenza",29,"ONT.","province","wk","influenza","","",7,"1940-04-24",3759343,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-04-28","1940-05-04","influenza","","influenza",94,"ONT.","province","wk","influenza","","",7,"1940-05-01",3760122,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-05","1940-05-11","influenza","","influenza",21,"ONT.","province","wk","influenza","","",7,"1940-05-08",3760900,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-12","1940-05-18","influenza","","influenza",21,"ONT.","province","wk","influenza","","",7,"1940-05-15",3761679,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-19","1940-05-25","influenza","","influenza",22,"ONT.","province","wk","influenza","","",7,"1940-05-22",3762457,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-05-26","1940-06-01","influenza","","influenza",15,"ONT.","province","wk","influenza","","",7,"1940-05-29",3763236,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-02","1940-06-08","influenza","","influenza",51,"ONT.","province","wk","influenza","","",7,"1940-06-05",3764014,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-09","1940-06-15","influenza","","influenza",10,"ONT.","province","wk","influenza","","",7,"1940-06-12",3764792,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-16","1940-06-22","influenza","","influenza",2,"ONT.","province","wk","influenza","","",7,"1940-06-19",3765571,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-06-23","1940-06-29","influenza","","influenza",15,"ONT.","province","wk","influenza","","",7,"1940-06-26",3766349,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-07-07","1940-07-13","influenza","","influenza",3,"ONT.","province","wk","influenza","","",7,"1940-07-10",3767906,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-07-14","1940-07-20","influenza","","influenza",3,"ONT.","province","wk","influenza","","",7,"1940-07-17",3768684,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-07-21","1940-07-27","influenza","","influenza",20,"ONT.","province","wk","influenza","","",7,"1940-07-24",3769463,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-04","1940-08-10","influenza","","influenza",34,"ONT.","province","wk","influenza","","",7,"1940-08-07",3771020,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-11","1940-08-17","influenza","","influenza",18,"ONT.","province","wk","influenza","","",7,"1940-08-14",3771798,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-18","1940-08-24","influenza","","influenza",10,"ONT.","province","wk","influenza","","",7,"1940-08-21",3772577,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-08-25","1940-08-31","influenza","","influenza",4,"ONT.","province","wk","influenza","","",7,"1940-08-28",3773355,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-01","1940-09-07","influenza","","influenza",8,"ONT.","province","wk","influenza","","",7,"1940-09-04",3774133,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-08","1940-09-14","influenza","","influenza",51,"ONT.","province","wk","influenza","","",7,"1940-09-11",3774912,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-15","1940-09-21","influenza","","influenza",20,"ONT.","province","wk","influenza","","",7,"1940-09-18",3775690,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-22","1940-09-28","influenza","","influenza",5,"ONT.","province","wk","influenza","","",7,"1940-09-25",3776469,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-09-29","1940-10-05","influenza","","influenza",10,"ONT.","province","wk","influenza","","",7,"1940-10-02",3777247,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-06","1940-10-12","influenza","","influenza",51,"ONT.","province","wk","influenza","","",7,"1940-10-09",3778025,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-13","1940-10-19","influenza","","influenza",9,"ONT.","province","wk","influenza","","",7,"1940-10-16",3778804,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-20","1940-10-26","influenza","","influenza",6,"ONT.","province","wk","influenza","","",7,"1940-10-23",3779582,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-10-27","1940-11-02","influenza","","influenza",2,"ONT.","province","wk","influenza","","",7,"1940-10-30",3780361,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-03","1940-11-09","influenza","","influenza",96,"ONT.","province","wk","influenza","","",7,"1940-11-06",3781139,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-10","1940-11-16","influenza","","influenza",16,"ONT.","province","wk","influenza","","",7,"1940-11-13",3781917,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-17","1940-11-23","influenza","","influenza",12,"ONT.","province","wk","influenza","","",7,"1940-11-20",3782696,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-11-24","1940-11-30","influenza","","influenza",12,"ONT.","province","wk","influenza","","",7,"1940-11-27",3783474,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-01","1940-12-07","influenza","","influenza",87,"ONT.","province","wk","influenza","","",7,"1940-12-04",3784253,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-08","1940-12-14","influenza","","influenza",143,"ONT.","province","wk","influenza","","",7,"1940-12-11",3785031,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-15","1940-12-21","influenza","","influenza",67,"ONT.","province","wk","influenza","","",7,"1940-12-18",3785810,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-22","1940-12-28","influenza","","influenza",343,"ONT.","province","wk","influenza","","",7,"1940-12-25",3786588,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1940-12-29","1941-01-04","influenza","","influenza",777,"ONT.","province","wk","influenza","","",7,"1941-01-01",3787366,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-05","1941-01-11","influenza","","influenza",333,"ONT.","province","wk","influenza","","",7,"1941-01-08",3788755,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-12","1941-01-18","influenza","","influenza",250,"ONT.","province","wk","influenza","","",7,"1941-01-15",3790602,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-19","1941-01-25","influenza","","influenza",251,"ONT.","province","wk","influenza","","",7,"1941-01-22",3792449,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-01-26","1941-02-01","influenza","","influenza",520,"ONT.","province","wk","influenza","","",7,"1941-01-29",3794296,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-02","1941-02-08","influenza","","influenza",463,"ONT.","province","wk","influenza","","",7,"1941-02-05",3796143,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-09","1941-02-15","influenza","","influenza",40,"ONT.","province","wk","influenza","","",7,"1941-02-12",3797990,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-16","1941-02-22","influenza","","influenza",53,"ONT.","province","wk","influenza","","",7,"1941-02-19",3799836,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-02-23","1941-03-01","influenza","","influenza",90,"ONT.","province","wk","influenza","","",7,"1941-02-26",3801683,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-02","1941-03-08","influenza","","influenza",190,"ONT.","province","wk","influenza","","",7,"1941-03-05",3803530,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-09","1941-03-15","influenza","","influenza",30,"ONT.","province","wk","influenza","","",7,"1941-03-12",3805377,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-16","1941-03-22","influenza","","influenza",75,"ONT.","province","wk","influenza","","",7,"1941-03-19",3807224,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-23","1941-03-29","influenza","","influenza",8,"ONT.","province","wk","influenza","","",7,"1941-03-26",3809071,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
"CA","CA-ON","1941-03-30","1941-04-05","influenza","","influenza",5,"ONT.","province","wk","influenza","","",7,"1941-04-02",3810918,"historical","cdi_on_1939-1989_wk","cdi_mort_on_1939-1989_wk","cdi_mort_on_1939-1969_wk"
